Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20230502;18;17900;16899,338
20230502;19;17600;16843,988
20230502;20;17900;16995,425
20230502;21;18300;17463,213
20230502;22;18200;17043,163
20230502;23;17000;15922,138
20230502;24;15800;14753,375


20230502;1;13800;13025,550
20230502;2;13250;12520,150
20230502;3;13000;12317,338
20230502;4;12950;12237,025
20230502;5;13000;12309,813
20230502;6;13500;12508,713
20230502;7;15350;13743,950
20230502;8;16700;14921,038
20230502;9;17650;15879,050
20230502;10;18000;16137,525
20230502;11;17950;15779,750
20230502;12;17950;15799,838
20230502;13;17950;16083,113
20230502;14;17950;16446,213
20230502;15;17950;16646,838
20230502;16;17950;16872,400
20230502;17;17950;16861,088
20230502;18;17900;16899,338
20230502;19;17600;16843,988
20230502;20;17900;16995,425
20230502;21;18300;17463,213
20230502;22;18200;17043,163
20230502;23;17000;15922,138
20230502;24;15800;14753,375
20230503;1;13750;13796,338
20230503;2;13150;13224,663
20230503;3;12800;12915,050
20230503;4;12750;12797,113
20230503;5;12750;12764,388
20230503;6;12750;12379,188
20230503;7;13500;12869,200
20230503;8;14450;13841,275
20230503;9;15350;14900,400
20230503;10;15700;15558,475
20230503;11;15750;15531,488
20230503;12;15750;15469,913
20230503;13;15600;15377,338
20230503;14;15400;15414,150
20230503;15;15350;15165,988
20230503;16;15350;15080,138
20230503;17;15400;15119,875
20230503;18;15450;15292,200
20230503;19;15750;15645,113
20230503;20;16350;16265,275
20230503;21;17200;16974,350
20230503;22;16950;16724,375
20230503;23;16100;15745,513
20230503;24;14900;14511,888


20230503;1;13750;13796,338
20230503;2;13150;13224,663
20230503;3;12800;12915,050
20230503;4;12750;12797,113
20230503;5;12750;12764,388
20230503;6;12750;12379,188
20230503;7;13500;12869,200
20230503;8;14450;13841,275
20230503;9;15350;14900,400
20230503;10;15700;15558,475
20230503;11;15750;15531,488
20230503;12;15750;15469,913
20230503;13;15600;15377,338
20230503;14;15400;15414,150
20230503;15;15350;15165,988
20230503;16;15350;15080,138
20230503;17;15400;15119,875
20230503;18;15450;15292,200
20230503;19;15750;15645,113
20230503;20;16350;16265,275
20230503;21;17200;16974,350
20230503;22;16950;16724,375
20230503;23;16100;15745,513
20230503;24;14900;14511,888
20230504;1;13534;13620,625
20230504;2;13073;13323,413
20230504;3;13127;13263,988
20230504;4;13328;13337,675
20230504;5;13593;13561,100
20230504;6;14479;14075,663
20230504;7;17201;16579,263
20230504;8;19059;18665,675
20230504;9;19854;19260,775
20230504;10;19539;18810,500
20230504;11;19189;18380,350
20230504;12;18933;18516,438
20230504;13;18442;18487,013
20230504;14;18331;18548,125
20230504;15;18631;18217,288
20230504;16;19267;18488,988
20230504;17;19797;18686,238
20230504;18;19976;18878,163
20230504;19;20334;19199,338
20230504;20;20703;19662,625
20230504;21;21066;20292,450
20230504;22;19906;19542,100
20230504;23;18477;17966,200
20230504;24;16927;16448,000


20230504;1;13534;13620,625
20230504;2;13073;13323,413
20230504;3;13127;13263,988
20230504;4;13328;13337,675
20230504;5;13593;13561,100
20230504;6;14479;14075,663
20230504;7;17201;16579,263
20230504;8;19059;18665,675
20230504;9;19854;19260,775
20230504;10;19539;18810,500
20230504;11;19189;18380,350
20230504;12;18933;18516,438
20230504;13;18442;18487,013
20230504;14;18331;18548,125
20230504;15;18631;18217,288
20230504;16;19267;18488,988
20230504;17;19797;18686,238
20230504;18;19976;18878,163
20230504;19;20334;19199,338
20230504;20;20703;19662,625
20230504;21;21066;20292,450
20230504;22;19906;19542,100
20230504;23;18477;17966,200
20230504;24;16927;16448,000
20230505;1;15795;15343,988
20230505;2;15180;14763,238
20230505;3;14950;14595,738
20230505;4;14942;14606,838
20230505;5;14932;14717,525
20230505;6;15117;15004,813
20230505;7;17246;17099,963
20230505;8;19127;18741,488
20230505;9;19362;19269,800
20230505;10;19223;19276,538
20230505;11;18900;18913,325
20230505;12;19030;18877,350
20230505;13;19016;18538,175
20230505;14;18993;18796,363
20230505;15;19029;18732,288
20230505;16;19170;18896,600
20230505;17;19256;18754,575
20230505;18;19350;18941,588
20230505;19;19444;19089,600
20230505;20;19665;19311,938
20230505;21;20449;19766,763
20230505;22;19649;19170,775
20230505;23;18016;17838,625
20230505;24;16676;16554,750


20230505;1;15795;15343,988
20230505;2;15180;14763,238
20230505;3;14950;14595,738
20230505;4;14942;14606,838
20230505;5;14932;14717,525
20230505;6;15117;15004,813
20230505;7;17246;17099,963
20230505;8;19127;18741,488
20230505;9;19362;19269,800
20230505;10;19223;19276,538
20230505;11;18900;18913,325
20230505;12;19030;18877,350
20230505;13;19016;18538,175
20230505;14;18993;18796,363
20230505;15;19029;18732,288
20230505;16;19170;18896,600
20230505;17;19256;18754,575
20230505;18;19350;18941,588
20230505;19;19444;19089,600
20230505;20;19665;19311,938
20230505;21;20449;19766,763
20230505;22;19649;19170,775
20230505;23;18016;17838,625
20230505;24;16676;16554,750
20230506;1;16300;15341,325
20230506;2;15600;14851,550
20230506;3;15200;14560,825
20230506;4;15050;14409,438
20230506;5;15050;14290,213
20230506;6;14950;14025,600
20230506;7;16550;14991,200
20230506;8;17800;16076,588
20230506;9;18850;17156,688
20230506;10;19150;18006,700
20230506;11;19250;18580,713
20230506;12;19300;18406,700
20230506;13;19200;18670,375
20230506;14;19150;18648,663
20230506;15;18300;18335,088
20230506;16;18050;18245,063
20230506;17;17900;18172,125
20230506;18;17900;18024,125
20230506;19;17950;17858,013
20230506;20;18150;18057,850
20230506;21;18900;18268,900
20230506;22;18700;17822,700
20230506;23;17400;16639,413
20230506;24;16200;15437,263


20230506;1;16300;15341,325
20230506;2;15600;14851,550
20230506;3;15200;14560,825
20230506;4;15050;14409,438
20230506;5;15050;14290,213
20230506;6;14950;14025,600
20230506;7;16550;14991,200
20230506;8;17800;16076,588
20230506;9;18850;17156,688
20230506;10;19150;18006,700
20230506;11;19250;18580,713
20230506;12;19300;18406,700
20230506;13;19200;18670,375
20230506;14;19150;18648,663
20230506;15;18300;18335,088
20230506;16;18050;18245,063
20230506;17;17900;18172,125
20230506;18;17900;18024,125
20230506;19;17950;17858,013
20230506;20;18150;18057,850
20230506;21;18900;18268,900
20230506;22;18700;17822,700
20230506;23;17400;16639,413
20230506;24;16200;15437,263
20230507;1;14800;14333,675
20230507;2;14000;13650,650
20230507;3;13550;13266,950
20230507;4;13350;13133,300
20230507;5;13350;12911,088
20230507;6;13200;12657,925
20230507;7;14100;13113,938
20230507;8;15000;13906,213
20230507;9;15750;14923,050
20230507;10;16300;15550,100
20230507;11;16350;15707,588
20230507;12;16350;16044,263
20230507;13;16200;16174,100
20230507;14;16200;16145,713
20230507;15;16150;15932,688
20230507;16;16000;15742,988
20230507;17;15800;15752,750
20230507;18;15950;16140,475
20230507;19;16350;16445,450
20230507;20;17000;16754,263
20230507;21;17800;17269,688
20230507;22;17850;17192,400
20230507;23;16900;16335,025
20230507;24;15900;15276,550


20230507;1;14800;14333,675
20230507;2;14000;13650,650
20230507;3;13550;13266,950
20230507;4;13350;13133,300
20230507;5;13350;12911,088
20230507;6;13200;12657,925
20230507;7;14100;13113,938
20230507;8;15000;13906,213
20230507;9;15750;14923,050
20230507;10;16300;15550,100
20230507;11;16350;15707,588
20230507;12;16350;16044,263
20230507;13;16200;16174,100
20230507;14;16200;16145,713
20230507;15;16150;15932,688
20230507;16;16000;15742,988
20230507;17;15800;15752,750
20230507;18;15950;16140,475
20230507;19;16350;16445,450
20230507;20;17000;16754,263
20230507;21;17800;17269,688
20230507;22;17850;17192,400
20230507;23;16900;16335,025
20230507;24;15900;15276,550
20230508;1;14500;14269,600
20230508;2;13950;13917,650
20230508;3;13800;13814,388
20230508;4;13850;14027,388
20230508;5;14200;14318,938
20230508;6;15600;14904,388
20230508;7;18600;17942,438
20230508;8;20150;20155,813
20230508;9;20600;20941,275
20230508;10;20600;20589,500
20230508;11;20250;19889,875
20230508;12;20200;20087,875
20230508;13;20200;20335,238
20230508;14;20200;19869,900
20230508;15;20000;19792,463
20230508;16;20000;20110,950
20230508;17;20000;20255,113
20230508;18;20000;20249,075
20230508;19;20250;20389,950
20230508;20;20850;20662,563
20230508;21;21450;21147,938
20230508;22;21050;20556,963
20230508;23;19150;18953,988
20230508;24;17800;17474,375


20230508;1;14500;14269,600
20230508;2;13950;13917,650
20230508;3;13800;13814,388
20230508;4;13850;14027,388
20230508;5;14200;14318,938
20230508;6;15600;14904,388
20230508;7;18600;17942,438
20230508;8;20150;20155,813
20230508;9;20600;20941,275
20230508;10;20600;20589,500
20230508;11;20250;19889,875
20230508;12;20200;20087,875
20230508;13;20200;20335,238
20230508;14;20200;19869,900
20230508;15;20000;19792,463
20230508;16;20000;20110,950
20230508;17;20000;20255,113
20230508;18;20000;20249,075
20230508;19;20250;20389,950
20230508;20;20850;20662,563
20230508;21;21450;21147,938
20230508;22;21050;20556,963
20230508;23;19150;18953,988
20230508;24;17800;17474,375
20230509;1;16650;16435,050
20230509;2;16000;15976,750
20230509;3;15700;15577,963
20230509;4;15700;15603,875
20230509;5;15800;15701,688
20230509;6;16800;16191,950
20230509;7;19900;18653,463
20230509;8;21100;20610,488
20230509;9;21400;20954,013
20230509;10;21250;20325,988
20230509;11;20750;19581,200
20230509;12;20750;19473,825
20230509;13;20700;19650,275
20230509;14;20750;19623,875
20230509;15;20600;19435,963
20230509;16;20600;19776,613
20230509;17;20600;19722,513
20230509;18;20600;19799,863
20230509;19;20900;19929,538
20230509;20;21150;20340,375
20230509;21;21800;20914,725
20230509;22;21200;20309,838
20230509;23;19250;18672,688
20230509;24;17950;17127,738


20230509;1;16650;16435,050
20230509;2;16000;15976,750
20230509;3;15700;15577,963
20230509;4;15700;15603,875
20230509;5;15800;15701,688
20230509;6;16800;16191,950
20230509;7;19900;18653,463
20230509;8;21100;20610,488
20230509;9;21400;20954,013
20230509;10;21250;20325,988
20230509;11;20750;19581,200
20230509;12;20750;19473,825
20230509;13;20700;19650,275
20230509;14;20750;19623,875
20230509;15;20600;19435,963
20230509;16;20600;19776,613
20230509;17;20600;19722,513
20230509;18;20600;19799,863
20230509;19;20900;19929,538
20230509;20;21150;20340,375
20230509;21;21800;20914,725
20230509;22;21200;20309,838
20230509;23;19250;18672,688
20230509;24;17950;17127,738
20230510;1;16450;16057,925
20230510;2;15800;15430,100
20230510;3;15600;15165,488
20230510;4;15600;15201,063
20230510;5;15700;15386,688
20230510;6;16700;15853,688
20230510;7;19800;18353,550
20230510;8;21000;20209,600
20230510;9;21200;20576,463
20230510;10;21050;20124,525
20230510;11;20550;19371,663
20230510;12;20550;19433,200
20230510;13;20550;19010,488
20230510;14;20550;18786,550
20230510;15;20400;18711,363
20230510;16;20400;19237,163
20230510;17;20400;19316,225
20230510;18;20400;19688,200
20230510;19;20700;19876,300
20230510;20;21000;20279,938
20230510;21;21450;20912,250
20230510;22;21000;20329,863
20230510;23;19050;18632,763
20230510;24;17750;17136,250


20230510;1;16450;16057,925
20230510;2;15800;15430,100
20230510;3;15600;15165,488
20230510;4;15600;15201,063
20230510;5;15700;15386,688
20230510;6;16700;15853,688
20230510;7;19800;18353,550
20230510;8;21000;20209,600
20230510;9;21200;20576,463
20230510;10;21050;20124,525
20230510;11;20550;19371,663
20230510;12;20550;19433,200
20230510;13;20550;19010,488
20230510;14;20550;18786,550
20230510;15;20400;18711,363
20230510;16;20400;19237,163
20230510;17;20400;19316,225
20230510;18;20400;19688,200
20230510;19;20700;19876,300
20230510;20;21000;20279,938
20230510;21;21450;20912,250
20230510;22;21000;20329,863
20230510;23;19050;18632,763
20230510;24;17750;17136,250
20230511;1;16550;16092,263
20230511;2;15950;15532,375
20230511;3;15550;15239,525
20230511;4;15550;15316,250
20230511;5;15750;15356,400
20230511;6;16800;15835,688
20230511;7;19950;18189,875
20230511;8;21200;20033,550
20230511;9;21350;20459,388
20230511;10;21200;20164,188
20230511;11;20550;19236,163
20230511;12;20650;19608,500
20230511;13;20650;19892,913
20230511;14;20700;19747,950
20230511;15;20450;19810,688
20230511;16;20500;19914,688
20230511;17;20500;20235,800
20230511;18;20500;20235,588
20230511;19;20700;20233,413
20230511;20;20950;20538,025
20230511;21;21450;21078,263
20230511;22;21100;20397,625
20230511;23;19250;18793,988
20230511;24;17750;17248,388


20230511;1;16550;16092,263
20230511;2;15950;15532,375
20230511;3;15550;15239,525
20230511;4;15550;15316,250
20230511;5;15750;15356,400
20230511;6;16800;15835,688
20230511;7;19950;18189,875
20230511;8;21200;20033,550
20230511;9;21350;20459,388
20230511;10;21200;20164,188
20230511;11;20550;19236,163
20230511;12;20650;19608,500
20230511;13;20650;19892,913
20230511;14;20700;19747,950
20230511;15;20450;19810,688
20230511;16;20500;19914,688
20230511;17;20500;20235,800
20230511;18;20500;20235,588
20230511;19;20700;20233,413
20230511;20;20950;20538,025
20230511;21;21450;21078,263
20230511;22;21100;20397,625
20230511;23;19250;18793,988
20230511;24;17750;17248,388
20230512;1;16500;16099,850
20230512;2;15850;15490,425
20230512;3;15450;15173,263
20230512;4;15450;15126,575
20230512;5;15650;15238,788
20230512;6;16850;15710,063
20230512;7;20100;17990,825
20230512;8;21200;20168,800
20230512;9;21350;20721,350
20230512;10;21300;20362,213
20230512;11;20550;19137,163
20230512;12;20600;19273,300
20230512;13;20600;19161,925
20230512;14;20500;19414,675
20230512;15;20400;19432,325
20230512;16;20400;19618,913
20230512;17;20400;19514,138
20230512;18;20400;19614,538
20230512;19;20650;19828,600
20230512;20;20950;20223,088
20230512;21;21350;20552,088
20230512;22;20900;20024,525
20230512;23;18950;18547,188
20230512;24;17450;17090,488


20230512;1;16500;16099,850
20230512;2;15850;15490,425
20230512;3;15450;15173,263
20230512;4;15450;15126,575
20230512;5;15650;15238,788
20230512;6;16850;15710,063
20230512;7;20100;17990,825
20230512;8;21200;20168,800
20230512;9;21350;20721,350
20230512;10;21300;20362,213
20230512;11;20550;19137,163
20230512;12;20600;19273,300
20230512;13;20600;19161,925
20230512;14;20500;19414,675
20230512;15;20400;19432,325
20230512;16;20400;19618,913
20230512;17;20400;19514,138
20230512;18;20400;19614,538
20230512;19;20650;19828,600
20230512;20;20950;20223,088
20230512;21;21350;20552,088
20230512;22;20900;20024,525
20230512;23;18950;18547,188
20230512;24;17450;17090,488
20230513;1;16350;15937,450
20230513;2;15550;15259,513
20230513;3;15050;14844,050
20230513;4;15050;14784,213
20230513;5;15050;14590,450
20230513;6;14850;14387,700
20230513;7;16350;15100,900
20230513;8;17650;16336,550
20230513;9;18550;17516,563
20230513;10;18550;17878,088
20230513;11;18500;17729,950
20230513;12;18500;17208,363
20230513;13;18350;16829,375
20230513;14;18150;16886,375
20230513;15;17850;16799,438
20230513;16;17650;17031,713
20230513;17;17600;16873,425
20230513;18;17600;17068,425
20230513;19;17650;17149,100
20230513;20;17900;17425,950
20230513;21;18400;18019,588
20230513;22;18300;17790,675
20230513;23;17100;16740,000
20230513;24;15700;15440,363


20230513;1;16350;15937,450
20230513;2;15550;15259,513
20230513;3;15050;14844,050
20230513;4;15050;14784,213
20230513;5;15050;14590,450
20230513;6;14850;14387,700
20230513;7;16350;15100,900
20230513;8;17650;16336,550
20230513;9;18550;17516,563
20230513;10;18550;17878,088
20230513;11;18500;17729,950
20230513;12;18500;17208,363
20230513;13;18350;16829,375
20230513;14;18150;16886,375
20230513;15;17850;16799,438
20230513;16;17650;17031,713
20230513;17;17600;16873,425
20230513;18;17600;17068,425
20230513;19;17650;17149,100
20230513;20;17900;17425,950
20230513;21;18400;18019,588
20230513;22;18300;17790,675
20230513;23;17100;16740,000
20230513;24;15700;15440,363
20230514;1;14500;14362,288
20230514;2;13700;13701,925
20230514;3;13250;13243,888
20230514;4;13050;13105,313
20230514;5;13000;12897,750
20230514;6;12650;12501,100
20230514;7;13550;12859,738
20230514;8;14550;13914,288
20230514;9;15350;14841,325
20230514;10;16050;15234,725
20230514;11;16100;15254,325
20230514;12;16150;14838,613
20230514;13;16200;14766,313
20230514;14;16200;15014,488
20230514;15;16000;14882,700
20230514;16;15800;14936,463
20230514;17;15800;15118,838
20230514;18;15850;15332,950
20230514;19;16350;16032,263
20230514;20;16900;16599,200
20230514;21;17300;17048,063
20230514;22;17250;16903,313
20230514;23;16350;15989,350
20230514;24;15300;14925,738


20230514;1;14500;14362,288
20230514;2;13700;13701,925
20230514;3;13250;13243,888
20230514;4;13050;13105,313
20230514;5;13000;12897,750
20230514;6;12650;12501,100
20230514;7;13550;12859,738
20230514;8;14550;13914,288
20230514;9;15350;14841,325
20230514;10;16050;15234,725
20230514;11;16100;15254,325
20230514;12;16150;14838,613
20230514;13;16200;14766,313
20230514;14;16200;15014,488
20230514;15;16000;14882,700
20230514;16;15800;14936,463
20230514;17;15800;15118,838
20230514;18;15850;15332,950
20230514;19;16350;16032,263
20230514;20;16900;16599,200
20230514;21;17300;17048,063
20230514;22;17250;16903,313
20230514;23;16350;15989,350
20230514;24;15300;14925,738
20230515;1;14200;14034,325
20230515;2;13850;13506,475
20230515;3;13700;13405,300
20230515;4;13950;13446,163
20230515;5;14300;13664,800
20230515;6;16450;14408,063
20230515;7;19800;17437,600
20230515;8;21300;19644,025
20230515;9;21750;20709,613
20230515;10;21750;21160,513
20230515;11;21800;21051,875
20230515;12;22000;21407,138
20230515;13;22200;21310,363
20230515;14;22250;21434,063
20230515;15;21750;21107,175
20230515;16;21650;20802,925
20230515;17;21500;20623,738
20230515;18;21350;20362,575
20230515;19;21350;20472,413
20230515;20;21650;20791,313
20230515;21;22000;20915,650
20230515;22;21600;20173,850
20230515;23;19650;18461,188
20230515;24;18250;16924,525


20230515;1;14200;14034,325
20230515;2;13850;13506,475
20230515;3;13700;13405,300
